Published Date,Account,Account Type,Campaign Name,Total Impressions,Total Engagements,Media Type
03-25-2023 10:00,General ,INSTAGRAM,N/A ,0,0,Text
03-25-2023 10:00,General ,TWITTER,Community Engagement ,13774,134,Photo
03-25-2023 10:00,General ,FBPAGE,Community Engagement ,19239,709,Photo
03-25-2023 09:00,General ,TWITTER,Community Engagement ,9761,92,Video
03-24-2023 19:28,CSGO,TWITTER,Community Engagement ,855,9,Photo
03-24-2023 18:03,CSGO,TWITTER,Community Engagement ,1254,10,Photo
03-24-2023 17:57,General,LINKEDIN_COMPANY,Community Engagement ,933,16,Photo
03-24-2023 17:06,CSGO,TWITTER,Community Engagement ,1891,33,Photo
03-24-2023 13:54,General,LINKEDIN_COMPANY,Community Engagement ,2026,48,Video
03-24-2023 13:54,General,LINKEDIN_COMPANY,Community Engagement ,917,12,Photo
03-24-2023 13:30,General ,TWITTER,Community Engagement ,10785,79,Photo
03-24-2023 13:18,General ,YOUTUBE,Community Engagement ,340,23,Video
03-24-2023 13:10,General ,YOUTUBE,N/A ,0,0,Video
03-24-2023 13:00,General ,TWITTER,Community Engagement ,13252,44,Link
03-24-2023 13:00,General ,TWITTER,Community Engagement ,18405,349,Photo
03-24-2023 12:51,General ,TWITTER,Community Engagement ,2127,20,Text
03-24-2023 12:30,General ,TWITTER,Community Engagement ,4565,164,Video
03-24-2023 12:25,General ,TIKTOK_BUSINESS,N/A ,1018,122,Video
03-24-2023 12:24,General ,INSTAGRAM,Community Engagement ,5579,0,Photo
03-24-2023 11:46,General ,TWITTER,Community Engagement ,3059,51,Link
03-24-2023 11:37,General ,TWITTER,Community Engagement ,9237,105,Link
03-24-2023 11:34,General ,FBPAGE,Community Engagement ,7489,408,Video
03-24-2023 11:34,DOTA2,TWITTER,Community Engagement ,2615,86,Video
03-24-2023 11:31,General ,INSTAGRAM,N/A ,0,0,Text
03-24-2023 11:31,General ,FBPAGE,Community Engagement ,4663,123,Video
03-24-2023 11:31,General ,INSTAGRAM,Community Engagement ,14237,434,Video
03-24-2023 11:30,General ,TWITTER,Community Engagement ,142423,5881,Video
03-24-2023 11:24,General ,YOUTUBE,Community Engagement ,2846,130,Video
03-24-2023 09:12,General ,INSTAGRAM,Evergreen ,3048,20,Video
03-24-2023 09:12,General ,TIKTOK_BUSINESS,Evergreen ,269,11,Video
03-24-2023 09:00,General ,INSTAGRAM,Community Engagement ,16432,370,Photo
03-24-2023 09:00,General ,TWITTER,Community Engagement ,13422,145,Photo
03-24-2023 09:00,DOTA2,TWITTER,Community Engagement ,1750,38,Photo
03-24-2023 09:00,General ,FBPAGE,Community Engagement ,12438,407,Photo
03-24-2023 09:00,General ,FBPAGE,Community Engagement ,16456,158,Photo
03-23-2023 19:26,CSGO,TWITTER,Community Engagement ,808,16,Photo
03-23-2023 19:13,General ,YOUTUBE,N/A ,6,0,Video
03-23-2023 18:44,General ,YOUTUBE,Community Engagement ,162,9,Video
03-23-2023 18:15,CSGO,TWITTER,Community Engagement ,1241,19,Photo
03-23-2023 17:07,CSGO,TWITTER,Community Engagement ,2089,31,Photo
03-23-2023 17:02,General ,TWITTER,N/A ,0,0,Video
03-23-2023 16:30,General ,TWITTER,Community Engagement ,12442,50,Photo
03-23-2023 15:23,General ,TWITTER,N/A ,0,0,Link
03-23-2023 15:19,General ,INSTAGRAM,Evergreen ,22832,675,Video
03-23-2023 15:19,General ,TIKTOK_BUSINESS,Evergreen ,170,13,Video
03-23-2023 15:17,Valorant,YOUTUBE,Evil Exhibited ,309,23,Video
03-23-2023 13:55,Valorant,YOUTUBE,Evil Exhibited ,0,0,Text
03-23-2023 13:39,General,LINKEDIN_COMPANY,Evil Exhibited ,3859,124,Link
03-23-2023 13:08,General ,INSTAGRAM,Evil Exhibited ,6974,74,Video
03-23-2023 13:00,General ,TIKTOK_BUSINESS,Evil Exhibited ,156,7,Video
03-23-2023 12:52,General ,INSTAGRAM,N/A ,0,0,Photo
03-23-2023 12:27,General ,YOUTUBE,N/A ,0,0,Text
03-23-2023 12:07,General ,INSTAGRAM,N/A ,0,0,Photo
03-23-2023 12:07,General ,INSTAGRAM,N/A ,0,0,Photo
03-23-2023 12:07,General ,INSTAGRAM,N/A ,0,0,Photo
03-23-2023 12:06,General ,INSTAGRAM,N/A ,4004,0,Video
03-23-2023 12:00,General ,TWITTER,Community Engagement ,10704,227,Video
03-23-2023 12:00,General ,FBPAGE,Community Engagement ,13317,653,Video
03-23-2023 11:48,General ,INSTAGRAM,N/A ,0,0,Photo
03-23-2023 11:41,General ,TWITTER,N/A ,0,0,Link
03-23-2023 11:18,General ,INSTAGRAM,N/A ,4286,0,Video
03-23-2023 11:00,General ,TWITTER,Community Engagement ,11726,81,Photo
03-23-2023 10:44,General ,INSTAGRAM,N/A ,0,0,Photo
03-23-2023 10:44,General ,INSTAGRAM,N/A ,0,0,Photo
03-23-2023 10:44,General ,INSTAGRAM,N/A ,5117,0,Video
03-23-2023 09:34,General ,TIKTOK_BUSINESS,Evergreen ,71,1,Video
03-23-2023 09:12,General ,INSTAGRAM,Evergreen ,101,1,Video
03-23-2023 08:47,General ,YOUTUBE,Community Engagement ,1627,27,Video
03-23-2023 08:47,General ,YOUTUBE,N/A ,671,15,Video
03-22-2023 21:27,CSGO,TWITTER,Community Engagement ,1282,23,Photo
03-22-2023 20:09,CSGO,TWITTER,Community Engagement ,1612,20,Photo
03-22-2023 19:15,CSGO,TWITTER,Community Engagement ,74,10,Video
03-22-2023 19:15,CSGO,TWITTER,Community Engagement ,737,4,Photo
03-22-2023 18:56,CSGO,TWITTER,Community Engagement ,743,13,Photo
03-22-2023 18:49,CSGO,TWITTER,Community Engagement ,134,4,Text
03-22-2023 18:49,CSGO,TWITTER,N/A ,0,0,Video
03-22-2023 18:41,CSGO,TWITTER,Community Engagement ,1825,142,Video
03-22-2023 18:20,CSGO,TWITTER,Community Engagement ,1012,8,Photo
03-22-2023 18:00,Valorant,YOUTUBE,Evil Exhibited ,0,0,Text
03-22-2023 18:00,Valorant,YOUTUBE,Evil Exhibited ,0,0,Text
03-22-2023 17:45,General ,YOUTUBE,Community Engagement ,969,42,Video
03-22-2023 17:42,CSGO,TWITTER,Community Engagement ,1519,18,Photo
03-22-2023 17:07,CSGO,TWITTER,Community Engagement ,2601,39,Photo
03-22-2023 16:45,General ,INSTAGRAM,Evergreen ,25224,414,Video
03-22-2023 16:45,General ,TIKTOK_BUSINESS,Evergreen ,151,5,Video
03-22-2023 15:28,CSGO,TWITTER,Community Engagement ,292,8,Text
03-22-2023 15:11,General ,TWITTER,Community Engagement ,38217,1253,Photo
03-22-2023 14:26,General ,INSTAGRAM,Evergreen ,25235,252,Video
03-22-2023 14:24,General ,TIKTOK_BUSINESS,Evergreen ,986,30,Video
03-22-2023 13:14,General ,INSTAGRAM,Community Engagement ,8023,288,Photo
03-22-2023 13:14,General ,INSTAGRAM,N/A ,0,0,Text
03-22-2023 13:13,General ,TWITTER,Community Engagement ,16900,212,Photo
03-22-2023 13:03,General ,TWITTER,Community Engagement ,23361,1043,Video
03-22-2023 13:01,General ,TWITTER,N/A ,0,0,Photo
03-22-2023 11:49,General ,INSTAGRAM,Evergreen ,7449,85,Video
03-22-2023 11:48,General ,TIKTOK_BUSINESS,Evergreen ,93,2,Video
03-22-2023 11:28,DOTA2,TWITTER,N/A ,0,0,Photo
03-22-2023 11:23,DOTA2,TWITTER,N/A ,1450,26,Text
03-22-2023 11:00,General ,TWITTER,Community Engagement ,12755,94,Photo
03-22-2023 10:59,General,LINKEDIN_COMPANY,Community Engagement ,2046,45,Photo
03-22-2023 10:34,DOTA2,TWITTER,N/A ,0,0,Text
03-22-2023 09:49,CSGO,TWITTER,Community Engagement ,78,6,Video
03-22-2023 09:48,CSGO,TWITTER,Community Engagement ,1565,105,Video
03-22-2023 09:42,CSGO,TWITTER,Community Engagement ,205398,3831,Photo
03-22-2023 09:14,General ,FBPAGE,Community Engagement ,38892,3862,Video
03-22-2023 09:03,General ,FBPAGE,Community Engagement ,21408,3964,Video
03-22-2023 08:51,CSGO,TWITTER,Community Engagement ,88,9,Video
03-22-2023 08:50,CSGO,TWITTER,N/A ,0,0,Link
03-21-2023 22:10,CSGO,TWITTER,N/A ,0,0,Text
03-21-2023 19:35,CSGO,TWITTER,Community Engagement ,971,13,Photo
03-21-2023 18:33,CSGO,TWITTER,Community Engagement ,34095,2248,Video
03-21-2023 18:13,CSGO,TWITTER,Community Engagement ,1415,22,Photo
03-21-2023 18:09,CSGO,TWITTER,Community Engagement ,2187,271,Video
03-21-2023 17:06,CSGO,TWITTER,Community Engagement ,2117,38,Photo
03-21-2023 13:35,General ,TWITTER,Community Engagement ,15423,133,Photo
03-21-2023 13:33,DOTA2,TWITTER,Community Engagement ,2877,150,Photo
03-21-2023 13:33,General ,FBPAGE,Community Engagement ,30357,4106,Photo
03-21-2023 13:12,DOTA2,TWITTER,N/A ,27,1,Text
03-21-2023 12:46,DOTA2,TWITTER,N/A ,5795,353,Photo
03-21-2023 12:22,General ,TWITTER,Community Engagement ,1793,29,Photo
03-21-2023 12:21,General ,TWITTER,Community Engagement ,18422,61,Photo
03-21-2023 12:20,General ,INSTAGRAM,Evergreen ,10624,131,Video
03-21-2023 12:20,General ,TIKTOK_BUSINESS,Evergreen ,132,4,Video
03-21-2023 11:47,DOTA2,YOUTUBE,N/A ,852,65,Video
03-21-2023 11:44,DOTA2,YOUTUBE,N/A ,690,37,Video
03-21-2023 11:39,Valorant,YOUTUBE,Evil Exhibited ,572,14,Video
03-21-2023 11:25,DOTA2,TWITTER,Community Engagement ,3122,263,Photo
03-21-2023 11:25,General ,FBPAGE,Community Engagement ,36680,6625,Photo
03-21-2023 11:24,General ,YOUTUBE,N/A ,5091,130,Video
03-21-2023 11:22,General ,YOUTUBE,N/A ,1600,52,Video
03-21-2023 11:20,Valorant,YOUTUBE,Evil Exhibited ,0,0,Video
03-21-2023 11:19,General ,YOUTUBE,N/A ,761,15,Video
03-21-2023 11:00,General ,TWITTER,Evil Exhibited ,14609,378,Video
03-21-2023 10:48,DOTA2,YOUTUBE,N/A ,2093,111,Video
03-21-2023 10:46,Valorant,YOUTUBE,Evil Exhibited ,298,6,Video
03-21-2023 10:46,Valorant,YOUTUBE,Evil Exhibited ,1336,29,Video
03-21-2023 10:14,DOTA2,TWITTER,Community Engagement ,1704,78,Photo
03-21-2023 10:14,General ,FBPAGE,Community Engagement ,21722,1667,Photo
03-21-2023 09:25,General ,FBPAGE,N/A ,0,0,Text
03-21-2023 09:25,General ,FBPAGE,N/A ,0,0,Text
03-21-2023 09:23,DOTA2,TWITTER,N/A ,800,33,Photo
03-21-2023 09:23,General ,FBPAGE,Community Engagement ,29818,8025,Photo
03-21-2023 09:23,General ,FBPAGE,Community Engagement ,29818,8025,Photo
03-21-2023 09:23,General ,FBPAGE,Community Engagement ,59636,16048,Photo
03-21-2023 09:23,DOTA2,TWITTER,Community Engagement ,6102,364,Photo
03-21-2023 09:20,DOTA2,TWITTER,N/A ,19,1,Text
03-21-2023 09:10,General ,INSTAGRAM,Evergreen ,16315,224,Video
03-21-2023 09:10,General ,TIKTOK_BUSINESS,Evergreen ,1057,42,Video
03-21-2023 09:02,General ,TWITTER,N/A ,0,0,Photo
03-21-2023 07:50,DOTA2,TWITTER,N/A ,135,12,Text
03-21-2023 07:36,DOTA2,TWITTER,N/A ,0,0,Photo
03-20-2023 18:20,CSGO,TWITTER,Community Engagement ,1484,27,Photo
03-20-2023 18:10,General ,TWITTER,N/A ,0,0,Photo
03-20-2023 18:10,General ,TWITTER,N/A ,0,0,Photo
03-20-2023 17:56,DOTA2,TWITTER,N/A ,0,0,Photo
03-20-2023 17:55,DOTA2,TWITTER,N/A ,24,4,Text
03-20-2023 17:19,CSGO,TWITTER,Community Engagement ,1847,17,Photo
03-20-2023 16:35,General ,TWITTER,N/A ,0,0,Photo
03-20-2023 16:30,General ,YOUTUBE,N/A ,2208,66,Video
03-20-2023 16:15,CSGO,TWITTER,Community Engagement ,4354,119,Photo
03-20-2023 15:05,DOTA2,TWITTER,N/A ,0,0,Photo
03-20-2023 14:08,General ,INSTAGRAM,Evergreen ,10618,130,Video
03-20-2023 14:08,General ,TIKTOK_BUSINESS,Evergreen ,1021,36,Video
03-20-2023 13:24,General ,TWITTER,N/A ,0,0,Text
03-20-2023 13:23,General ,TWITTER,N/A ,0,0,Text
03-20-2023 13:22,General ,TWITTER,Community Engagement ,289,14,Text
03-20-2023 13:21,General ,TWITTER,N/A ,0,0,Photo
03-20-2023 12:37,DOTA2,TWITTER,N/A ,806,136,Link
03-20-2023 12:08,General ,INSTAGRAM,Evergreen ,8033,79,Video
03-20-2023 12:01,General ,TIKTOK_BUSINESS,Evergreen ,139,5,Video
03-20-2023 12:00,General ,TWITTER,Community Engagement ,14712,151,Photo
03-20-2023 10:22,General ,TWITTER,Community Engagement ,400,20,Text
03-20-2023 10:01,General ,TWITTER,N/A ,0,0,Photo
03-20-2023 10:01,CSGO,TWITTER,Community Engagement ,144080,10909,Photo
03-20-2023 09:58,General ,INSTAGRAM,Evergreen ,206,2,Video
03-20-2023 09:58,General ,TIKTOK_BUSINESS,Evergreen ,966,46,Video
03-20-2023 09:01,General ,INSTAGRAM,N/A ,0,0,Text
03-20-2023 09:01,General ,INSTAGRAM,N/A ,0,0,Text
03-20-2023 09:01,General ,INSTAGRAM,N/A ,0,0,Text
03-20-2023 09:01,General ,INSTAGRAM,N/A ,0,0,Text
03-20-2023 09:01,DOTA2,TWITTER,Community Engagement ,15547,1628,Video
03-20-2023 09:01,General ,TWITTER,Community Engagement ,22456,814,Video
03-20-2023 09:01,General ,INSTAGRAM,Community Engagement ,41199,3073,Video
03-20-2023 09:00,General ,FBPAGE,Community Engagement ,47518,15219,Video
03-20-2023 09:00,General ,FBPAGE,Community Engagement ,118245,13438,Video
03-20-2023 08:30,DOTA2,TWITTER,N/A ,1235,56,Text
03-20-2023 07:16,DOTA2,TWITTER,N/A ,1044,66,Text
03-20-2023 06:06,General ,INSTAGRAM,Evergreen ,6515,66,Video
03-20-2023 06:00,General ,TIKTOK_BUSINESS,Evergreen ,64,2,Video
03-19-2023 18:57,CSGO,TWITTER,Community Engagement ,1191,17,Text
03-19-2023 18:53,General ,TWITTER,Community Engagement ,230,7,Text
03-19-2023 18:35,CSGO,TWITTER,Community Engagement ,1593,16,Photo
03-19-2023 17:45,CSGO,TWITTER,Community Engagement ,816,19,Photo
03-19-2023 17:20,General ,TWITTER,Community Engagement ,505,24,Text
03-19-2023 17:19,General ,TWITTER,N/A ,0,0,Photo
03-19-2023 16:43,CSGO,TWITTER,Community Engagement ,5051,145,Photo
03-19-2023 16:26,General ,TWITTER,N/A ,0,0,Link
03-19-2023 15:36,DOTA2,TWITTER,Community Engagement ,4062,142,Photo
03-19-2023 15:36,General ,FBPAGE,Community Engagement ,29585,3412,Photo
03-19-2023 14:48,General ,TWITTER,N/A ,0,0,Link
03-19-2023 14:48,General ,TWITTER,N/A ,0,0,Link
03-19-2023 13:40,DOTA2,TWITTER,Community Engagement ,1077,38,Photo
03-19-2023 13:40,General ,FBPAGE,Community Engagement ,16607,1322,Photo
03-19-2023 12:06,General ,TWITTER,Community Engagement ,756,17,Text
03-19-2023 12:06,General ,TWITTER,N/A ,0,0,Photo
03-19-2023 11:31,Valorant,YOUTUBE,Evil Exhibited ,0,0,Text
03-19-2023 11:30,Valorant,YOUTUBE,Evil Exhibited ,0,0,Text
03-19-2023 09:17,DOTA2,TWITTER,N/A ,1052,47,Photo
03-19-2023 09:17,DOTA2,TWITTER,N/A ,6896,386,Photo
03-19-2023 09:15,General ,FBPAGE,N/A ,14282,3398,Photo
03-19-2023 09:00,General ,FBPAGE,N/A ,14282,3398,Photo
03-19-2023 09:00,General ,FBPAGE,N/A ,28564,6795,Photo
03-19-2023 07:54,General ,TWITTER,N/A ,0,0,Photo
03-18-2023 19:22,General ,TWITTER,N/A ,0,0,Text
03-18-2023 18:16,DOTA2,TWITTER,N/A ,0,0,Text
03-18-2023 18:03,Valorant,YOUTUBE,Evil Exhibited ,1446,50,Video
03-18-2023 17:20,DOTA2,TWITTER,N/A ,0,0,Text
03-18-2023 17:20,DOTA2,TWITTER,N/A ,0,0,Text
03-18-2023 17:20,DOTA2,TWITTER,N/A ,0,0,Text
03-18-2023 09:00,DOTA2,TWITTER,Community Engagement ,9385,464,Photo
03-18-2023 09:00,General ,FBPAGE,Community Engagement ,62861,13950,Photo
03-18-2023 09:00,General ,INSTAGRAM,Community Engagement ,29839,1743,Photo
03-18-2023 09:00,General ,TWITTER,Community Engagement ,13352,168,Photo
03-18-2023 09:00,General ,FBPAGE,Community Engagement ,38378,3430,Photo
03-17-2023 20:50,General ,TWITTER,Community Engagement ,29121,564,Photo
03-17-2023 20:49,General ,TWITTER,Community Engagement ,21230,466,Photo
03-17-2023 20:36,General ,TWITTER,Community Engagement ,15247,235,Photo
03-17-2023 20:00,General ,TWITTER,Community Engagement ,13070,185,Photo
03-17-2023 19:57,General ,TWITTER,Community Engagement ,43899,386,Photo
03-17-2023 19:24,General ,TWITTER,Community Engagement ,172,8,Text
03-17-2023 17:02,General ,TWITTER,Community Engagement ,1902,81,Photo
03-17-2023 16:54,DOTA2,TWITTER,N/A ,1324,41,Photo
03-17-2023 16:53,General ,TWITTER,Community Engagement ,23742,407,Photo
03-17-2023 16:53,General ,TWITTER,Community Engagement ,18210,65,Text
03-17-2023 16:37,General ,TWITTER,Community Engagement ,19909,93,Text
03-17-2023 16:07,DOTA2,TWITTER,Community Engagement ,894,11,Photo
03-17-2023 16:03,General ,TWITTER,Community Engagement ,42614,465,Photo
03-17-2023 15:49,General ,TWITTER,Community Engagement ,52099,258,Text
03-17-2023 12:17,General,LINKEDIN_COMPANY,Community Engagement ,3358,133,Photo
03-17-2023 12:00,General ,INSTAGRAM,Evergreen ,21615,423,Video
03-17-2023 12:00,General ,TIKTOK_BUSINESS,Evergreen ,389,18,Video
03-17-2023 11:06,DOTA2,TWITTER,N/A ,442,12,Text
03-17-2023 10:53,DOTA2,YOUTUBE,N/A ,64879,4388,Video
03-17-2023 10:14,General ,YOUTUBE,N/A ,0,0,Text
03-17-2023 10:05,General ,YOUTUBE,N/A ,0,0,Text
03-17-2023 10:05,General ,YOUTUBE,N/A ,0,0,Text
03-17-2023 09:12,General ,INSTAGRAM,Evil Exhibited ,7215,70,Video
03-17-2023 09:00,General ,TWITTER,Evil Exhibited ,321,13,Text
03-17-2023 09:00,General ,TIKTOK_BUSINESS,Evil Exhibited ,314,10,Video
03-17-2023 08:59,General ,TWITTER,Community Engagement ,183,5,Text
03-17-2023 08:58,General ,TWITTER,N/A ,0,0,Photo
03-16-2023 18:40,General ,TWITTER,N/A ,0,0,Video
03-16-2023 16:27,DOTA2,TWITTER,Community Engagement ,3545,135,Photo
03-16-2023 16:27,General ,FBPAGE,Community Engagement ,32910,3796,Photo
03-16-2023 15:46,General ,TWITTER,N/A ,243,15,Text
03-16-2023 15:45,General ,TWITTER,N/A ,0,0,Video
03-16-2023 15:35,DOTA2,YOUTUBE,N/A ,1,0,Video
03-16-2023 15:18,General ,FBPAGE,N/A ,0,0,Text
03-16-2023 15:18,General ,FBPAGE,N/A ,0,0,Text
03-16-2023 15:15,DOTA2,TWITTER,Community Engagement ,2613,140,Photo
03-16-2023 15:15,General ,FBPAGE,Community Engagement ,44956,5271,Photo
03-16-2023 15:06,General ,YOUTUBE,N/A ,1376,16,Video
03-16-2023 14:55,DOTA2,YOUTUBE,N/A ,0,0,Video
03-16-2023 14:51,General ,TWITTER,Community Engagement ,150173,5244,Photo
03-16-2023 14:51,DOTA2,TWITTER,N/A ,914,19,Photo
03-16-2023 14:27,General ,TWITTER,Community Engagement ,15135,204,Photo
03-16-2023 14:10,DOTA2,TWITTER,N/A ,151,5,Text
03-16-2023 14:08,DOTA2,TWITTER,Community Engagement ,2186,95,Photo
03-16-2023 14:08,General ,FBPAGE,Community Engagement ,19125,1437,Photo
03-16-2023 14:02,General ,TWITTER,Community Engagement ,13326,169,Photo
03-16-2023 14:02,DOTA2,TWITTER,N/A ,651,11,Photo
03-16-2023 13:00,General ,TWITTER,Community Engagement ,11840,274,Video
03-16-2023 13:00,General ,FBPAGE,Community Engagement ,10935,521,Video
03-16-2023 12:05,General ,TWITTER,Community Engagement ,1977,31,Text
03-16-2023 12:00,General ,INSTAGRAM,Evergreen ,10329,120,Video
03-16-2023 12:00,General ,TWITTER,Community Engagement ,13503,425,Photo
03-16-2023 12:00,General ,TIKTOK_BUSINESS,Evergreen ,1628,122,Video
03-16-2023 11:18,General ,YOUTUBE,N/A ,1725,26,Video
03-16-2023 11:00,General ,TWITTER,Community Engagement ,19277,584,Video
03-16-2023 10:27,General ,FBPAGE,N/A ,0,0,Photo
03-16-2023 10:27,DOTA2,TWITTER,N/A ,526,20,Photo
03-16-2023 10:27,DOTA2,TWITTER,Community Engagement ,1508,113,Photo
03-16-2023 10:26,General ,FBPAGE,Community Engagement ,12766,1656,Video
03-16-2023 09:11,General ,YOUTUBE,N/A ,2002,66,Video
03-16-2023 09:06,General ,INSTAGRAM,Evergreen ,14296,241,Video
03-16-2023 09:00,General ,TIKTOK_BUSINESS,Evergreen ,1304,105,Video
03-15-2023 20:22,CSGO,TWITTER,Community Engagement ,1220,13,Photo
03-15-2023 19:24,CSGO,TWITTER,Community Engagement ,1718,7,Photo
03-15-2023 19:00,General ,TIKTOK_BUSINESS,Evil Exhibited ,388,17,Video
03-15-2023 18:36,CSGO,TWITTER,Community Engagement ,2591,40,Photo
03-15-2023 17:47,General ,TWITTER,Community Engagement ,666,19,Photo
03-15-2023 17:46,DOTA2,TWITTER,N/A ,1020,29,Photo
03-15-2023 17:45,General ,TWITTER,Community Engagement ,20323,1041,Photo
03-15-2023 17:42,General ,TWITTER,Community Engagement ,16693,281,Photo
03-15-2023 17:42,General ,FBPAGE,N/A ,38688,5864,Photo
03-15-2023 17:42,DOTA2,TWITTER,N/A ,826,18,Photo
03-15-2023 17:30,General ,TWITTER,Community Engagement ,13928,66,Photo
03-15-2023 17:07,General ,TWITTER,Community Engagement ,13197,110,Photo
03-15-2023 17:07,General ,FBPAGE,N/A ,45243,1645,Photo
03-15-2023 17:07,DOTA2,TWITTER,N/A ,608,10,Photo
03-15-2023 16:43,DOTA2,TWITTER,N/A ,0,0,Text
03-15-2023 16:37,General ,TWITTER,N/A ,21783,125,Text
03-15-2023 16:30,DOTA2,TWITTER,N/A ,926,40,Photo
03-15-2023 16:08,DOTA2,TWITTER,N/A ,0,0,Photo
03-15-2023 16:00,DOTA2,TWITTER,N/A ,660,17,Photo
03-15-2023 16:00,General ,TWITTER,Community Engagement ,12513,106,Photo
03-15-2023 16:00,General ,FBPAGE,N/A ,29119,1681,Photo
03-15-2023 15:00,General ,INSTAGRAM,Evergreen ,8624,143,Video
03-15-2023 14:00,General ,TWITTER,Community Engagement ,16540,529,Photo
03-15-2023 14:00,General ,INSTAGRAM,Community Engagement ,26104,894,Carousel
03-15-2023 14:00,General ,INSTAGRAM,N/A ,0,0,Text
03-15-2023 14:00,General ,INSTAGRAM,N/A ,0,0,Text
03-15-2023 13:52,General ,INSTAGRAM,N/A ,0,0,Text
03-15-2023 13:52,General ,INSTAGRAM,N/A ,0,0,Text
03-15-2023 13:52,General ,INSTAGRAM,N/A ,0,0,Text
03-15-2023 13:52,General ,INSTAGRAM,N/A ,0,0,Text
03-15-2023 13:30,General ,TWITTER,Community Engagement ,13924,108,Photo
03-15-2023 12:48,General ,YOUTUBE,N/A ,487,9,Video
03-15-2023 12:48,General ,YOUTUBE,N/A ,0,0,Video
03-15-2023 12:30,General ,INSTAGRAM,Evergreen ,16378,298,Video
03-15-2023 12:20,DOTA2,TWITTER,N/A ,968,90,Text
03-15-2023 12:20,DOTA2,TWITTER,N/A ,2211,126,Text
03-15-2023 12:12,DOTA2,TWITTER,N/A ,0,0,Photo
03-15-2023 11:31,CSGO,TWITTER,Community Engagement ,264,13,Text
03-15-2023 11:30,General ,TWITTER,N/A ,0,0,Link
03-15-2023 11:00,DOTA2,TWITTER,Community Engagement ,2399,344,Video
03-15-2023 11:00,General ,FBPAGE,Community Engagement ,28783,6098,Video
03-15-2023 10:01,DOTA2,TWITTER,N/A ,717,11,Text
03-15-2023 09:59,General ,TWITTER,Community Engagement ,21041,347,Text
03-14-2023 19:19,CSGO,TWITTER,Community Engagement ,1130,20,Photo
03-14-2023 18:17,CSGO,TWITTER,Community Engagement ,1756,18,Photo
03-14-2023 17:18,DOTA2,TWITTER,Community Engagement ,4367,184,Photo
03-14-2023 17:18,General ,FBPAGE,Community Engagement ,31467,5117,Photo
03-14-2023 17:14,CSGO,TWITTER,Community Engagement ,2761,60,Photo
03-14-2023 17:00,DOTA2,TWITTER,N/A ,1524,53,Text
03-14-2023 16:12,DOTA2,TWITTER,Community Engagement ,1786,82,Photo
03-14-2023 16:12,General ,FBPAGE,Community Engagement ,22435,2648,Photo
03-14-2023 15:05,General ,FBPAGE,N/A ,0,0,Text
03-14-2023 14:57,DOTA2,TWITTER,Community Engagement ,1573,101,Photo
03-14-2023 14:57,General ,FBPAGE,Community Engagement ,40092,7575,Photo
03-14-2023 14:44,General ,YOUTUBE,N/A ,0,0,Video
03-14-2023 14:44,General ,YOUTUBE,N/A ,0,0,Video
03-14-2023 14:43,General ,YOUTUBE,N/A ,1259,16,Video
03-14-2023 14:41,DOTA2,TWITTER,Community Engagement ,1377,128,Photo
03-14-2023 14:40,General ,FBPAGE,Community Engagement ,43516,6130,Photo
03-14-2023 14:28,DOTA2,TWITTER,N/A ,81,12,Photo
03-14-2023 14:11,General,LINKEDIN_COMPANY,Community Engagement ,1433,27,Photo
03-14-2023 14:05,General ,INSTAGRAM,N/A ,0,0,Photo
03-14-2023 14:05,General ,INSTAGRAM,N/A ,0,0,Photo
03-14-2023 14:04,General ,INSTAGRAM,Community Engagement ,4044,0,Video
03-14-2023 14:00,General ,FBPAGE,Community Engagement ,23048,641,Photo
